PLR	FEC	PPS	ELossMin	ELossAvg	ELossMax
0.08	0.115	2005	0.945702	0.981085	1
0.08	0.165	1934	0.999328	0.999964	1
0.08	0.025	2568	0.914396	0.919708	0.923194
0.08	0.015	2620	0.915751	0.919941	0.924183
0.08	0.105	2050	0.932745	0.955179	0.989027
0.08	0.155	1906	0.996118	0.999923	1
0.08	0.145	1948	0.99153	0.999744	1
0.08	0.195	1911	0.999738	0.999983	1
0.08	0.075	2255	0.915396	0.920863	0.925506
0.085	0.12	1997	0.94133	0.976745	1
0.085	0.19	1918	0.999635	0.999973	1
0.085	0.18	1918	0.999114	0.999957	1
0.085	0.08	2225	0.909867	0.916131	0.923931
0.085	0.03	2570	0.910948	0.9151	0.920324
0.085	0.16	1944	0.9982	0.999928	1
0.085	0.06	2375	0.909776	0.915012	0.920891
0.085	0.15	1920	0.997396	0.999869	1
0.085	0.02	2604	0.910753	0.914823	0.919009
0.085	0.17	1932	0.999741	0.999966	1
0.085	0.05	2432	0.909992	0.914992	0.919572
0.085	0.13	1977	0.976183	0.994473	1
0.085	0.14	1956	0.992076	0.999194	1
0.085	0.07	2313	0.910918	0.915226	0.920168
0.085	0.11	2028	0.921105	0.946182	0.982643
0.085	0.1	2088	0.911815	0.926196	0.947099
0.085	0.04	2496	0.909135	0.914621	0.91851
0.085	0	2668	0.910671	0.914889	0.919402
0.085	0.09	2160	0.912037	0.918678	0.929537
0.085	0.01	2636	0.911408	0.91484	0.918727
0.085	0.125	1968	0.962261	0.988205	1
0.085	0.195	1889	0.999788	0.999993	1
0.085	0.155	1893	0.994719	0.999873	1
0.085	0.035	2520	0.911032	0.915112	0.918651
0.085	0.055	2376	0.910847	0.915264	0.920355
0.085	0.135	1953	0.98536	0.99749	1
0.085	0.075	2259	0.910721	0.915388	0.920945
0.085	0.025	2563	0.909371	0.914766	0.918266
0.085	0.145	1917	0.989414	0.999429	1
0.085	0.045	2430	0.911167	0.915039	0.919602
0.085	0.005	2652	0.910698	0.914939	0.918878
0.085	0.065	2314	0.910646	0.915152	0.919893
0.085	0.175	1905	0.999685	0.99996	1
0.085	0.115	2003	0.936951	0.963718	0.991713
0.085	0.085	2177	0.91137	0.917145	0.924688
0.085	0.105	2057	0.915192	0.934894	0.959613
0.085	0.095	2121	0.911058	0.920647	0.93109
0.085	0.185	1894	0.999736	0.999966	1
0.085	0.165	1920	0.999531	0.999965	1
0.085	0.015	2613	0.910927	0.914924	0.919307
0.09	0.13	1984	0.957326	0.984331	1
0.09	0.03	2566	0.905471	0.910044	0.915407
0.09	0.08	2216	0.90528	0.910628	0.918366
0.09	0.04	2488	0.903528	0.909563	0.914135
0.09	0	2665	0.905575	0.909886	0.914241
0.09	0.15	1916	0.993896	0.999605	1
0.09	0.18	1908	0.999738	0.999988	1
0.09	0.01	2636	0.906326	0.909829	0.914138
0.09	0.11	2034	0.908622	0.926191	0.967165
0.09	0.1	2091	0.905078	0.915403	0.941708
0.09	0.07	2316	0.906002	0.910127	0.91481
0.09	0.12	2001	0.926908	0.955324	0.984163
0.09	0.14	1950	0.980619	0.996665	1
0.09	0.05	2424	0.904703	0.909964	0.914521
0.09	0.16	1932	0.990942	0.999753	1
0.09	0.17	1928	0.999429	0.999957	1
0.09	0.06	2370	0.904615	0.909967	0.914993
0.09	0.09	2159	0.906678	0.911802	0.921869
0.09	0.19	1910	0.999738	0.999962	1
0.09	0.02	2603	0.905424	0.909748	0.913568
0.09	0.135	1970	0.97503	0.993394	1
0.09	0.035	2537	0.906565	0.910045	0.91354
0.09	0.015	2618	0.906088	0.909859	0.91407
0.09	0.115	2016	0.914568	0.939686	0.98329
0.09	0.195	1896	0.999736	0.999977	1
0.09	0.055	2391	0.905989	0.910164	0.9159
0.09	0.185	1906	0.999685	0.999977	1
0.09	0.005	2652	0.905873	0.90998	0.914204
0.09	0.085	2180	0.90586	0.911214	0.919112
0.09	0.105	2064	0.909337	0.920107	0.936604
0.09	0.145	1940	0.986964	0.998512	1
0.09	0.175	1922	0.999428	0.999956	1
0.09	0.025	2579	0.90466	0.909716	0.913423
0.09	0.045	2451	0.90576	0.910006	0.914654
0.09	0.065	2332	0.905221	0.909999	0.915295
0.09	0.165	1929	0.99829	0.999906	1
0.09	0.075	2279	0.905362	0.91005	0.916857
0.09	0.095	2128	0.906391	0.912891	0.920959
0.09	0.155	1902	0.991905	0.999525	1
0.09	0.125	1985	0.927075	0.970633	0.998489
0.095	0.12	2015	0.904079	0.931936	0.965065
0.095	0.17	1921	0.999271	0.999942	1
0.095	0.08	2222	0.899433	0.90524	0.912122
0.095	0.04	2491	0.898362	0.904506	0.909602
0.095	0.07	2317	0.900673	0.904992	0.910683
0.095	0.16	1928	0.989938	0.9994	1
0.095	0.02	2600	0.900531	0.904724	0.908567
0.095	0.11	2045	0.902523	0.913102	0.957079
0.095	0.01	2639	0.901258	0.904821	0.909632
0.095	0.18	1910	0.999686	0.999962	1
0.095	0.19	1904	0.999685	0.999969	1
0.095	0.1	2102	0.900542	0.907539	0.91933
0.095	0.05	2432	0.900041	0.904887	0.909293
0.095	0.03	2563	0.900866	0.904961	0.91019
0.095	0.09	2168	0.90036	0.905965	0.91433
0.095	0.14	1953	0.963452	0.990289	1
0.095	0.06	2372	0.899275	0.904847	0.909685
0.095	0.13	1988	0.919467	0.963688	0.995221
0.095	0	2665	0.90096	0.90483	0.909701
0.095	0.15	1917	0.989049	0.99875	1
0.095	0.125	1998	0.91288	0.946	0.989041
0.095	0.175	1910	0.996022	0.999915	1
0.095	0.195	1896	0.999578	0.999971	1
0.095	0.055	2399	0.900675	0.905084	0.910679
0.095	0.105	2065	0.902353	0.909546	0.920846
0.095	0.155	1901	0.988326	0.99871	1
0.095	0.025	2576	0.900039	0.904631	0.908269
0.095	0.015	2617	0.901093	0.904824	0.909153
0.095	0.085	2182	0.90011	0.905582	0.91349
0.095	0.065	2332	0.900206	0.904905	0.910494
0.095	0.115	2024	0.903706	0.921182	0.960524
0.095	0.135	1968	0.940041	0.981586	1
0.095	0.075	2276	0.899947	0.904895	0.911279
0.095	0.185	1903	0.999685	0.999952	1
0.095	0.005	2652	0.901056	0.90497	0.908824
0.095	0.045	2464	0.90069	0.904895	0.909984
0.095	0.165	1928	0.996784	0.999904	1
0.095	0.035	2541	0.901479	0.904997	0.909034
0.095	0.145	1938	0.982253	0.995958	1
0.095	0.095	2135	0.900337	0.906513	0.914856
0.01	0.07	2711	0.999889	0.999994	1
0.01	0.12	2584	0.999961	0.999998	1
0.01	0.06	2706	0.999889	0.999994	1
0.01	0.09	2710	0.999926	0.999995	1
0.01	0.03	2764	0.99906	0.999853	1
0.01	0.17	2320	0.999871	0.999999	1
0.01	0.16	2374	0.999916	0.999999	1
0.01	0.01	2914	0.992039	0.993779	0.995539
0.01	0.04	2724	0.99956	0.999979	1
0.01	0.05	2694	0.999926	0.999998	1
0.01	0.19	2248	0.999956	0.999998	1
0.01	0.18	2263	0.999956	1	1
0.01	0.02	2832	0.997105	0.998472	0.999435
0.01	0.1	2746	0.999964	0.999998	1
0.01	0.11	2666	0.999925	0.999997	1
0.01	0.15	2398	0.999958	0.999998	1
0.01	0.08	2669	0.999925	0.999999	1
0.01	0.14	2464	1	1	1
0.01	0.13	2545	1	1	1
0.01	0	2998	0.988362	0.989906	0.991297
0.01	0.075	2688	0.999926	0.999997	1
0.01	0.125	2565	0.999961	0.999999	1
0.01	0.055	2677	0.999888	0.999997	1
0.01	0.115	2615	0.999924	0.999998	1
0.01	0.025	2795	0.998176	0.999489	1
0.01	0.085	2671	0.999925	0.999998	1
0.01	0.015	2871	0.994497	0.996447	0.998328
0.01	0.105	2693	0.999926	0.999999	1
0.01	0.165	2339	0.999957	0.999999	1
0.01	0.145	2439	0.999918	0.999997	1
0.01	0.035	2741	0.999234	0.999946	1
0.01	0.185	2250	0.999911	0.999999	1
0.01	0.065	2689	0.999926	0.999995	1
0.01	0.135	2499	0.99996	0.999999	1
0.01	0.195	2238	0.999955	0.999999	1
0.01	0.155	2367	0.999958	0.999999	1
0.01	0.005	2957	0.989957	0.991459	0.993136
0.01	0.175	2289	0.999956	0.999998	1
0.01	0.095	2677	0.999963	0.999998	1
0.01	0.045	2698	0.999778	0.999992	1
0.015	0.11	2565	0.999922	0.999999	1
0.015	0.15	2358	0.999915	0.999997	1
0.015	0.02	2829	0.990105	0.993388	0.996466
0.015	0.1	2609	0.999885	0.999993	1
0.015	0.08	2534	0.999961	0.999996	1
0.015	0	2998	0.98226	0.9849	0.986395
0.015	0.13	2499	0.99992	0.999997	1
0.015	0.17	2306	0.99987	0.999998	1
0.015	0.14	2434	0.999959	0.999997	1
0.015	0.03	2749	0.996472	0.998551	1
0.015	0.19	2239	1	1	1
0.015	0.18	2256	0.999956	0.999999	1
0.015	0.12	2529	0.999921	0.999997	1
0.015	0.04	2683	0.998323	0.999775	1
0.015	0.05	2634	0.999317	0.999955	1
0.015	0.09	2581	0.999923	0.999994	1
0.015	0.06	2600	0.999923	0.999995	1
0.015	0.01	2917	0.984475	0.987306	0.990609
0.015	0.16	2364	0.999958	0.999999	1
0.015	0.07	2591	0.999923	0.999996	1
0.015	0.115	2560	1	1	1
0.015	0.155	2331	0.999914	0.999997	1
0.015	0.025	2785	0.99361	0.996533	0.998708
0.015	0.125	2505	0.99992	0.999998	1
0.015	0.085	2537	0.999921	0.999994	1
0.015	0.135	2469	1	1	1
0.015	0.075	2568	0.999883	0.999994	1
0.015	0.015	2871	0.987082	0.990032	0.993036
0.015	0.105	2601	0.999923	0.999998	1
0.015	0.055	2607	0.999693	0.99999	1
0.015	0.095	2574	0.999961	0.999994	1
0.015	0.145	2405	0.999958	0.999998	1
0.015	0.195	2235	1	1	1
0.015	0.065	2576	0.999806	0.999996	1
0.015	0.165	2329	0.999957	0.999997	1
0.015	0.185	2238	0.999955	0.999997	1
0.015	0.045	2651	0.999057	0.999934	1
0.015	0.035	2718	0.99783	0.999474	1
0.015	0.175	2277	0.999956	0.999997	1
0.015	0.005	2959	0.983509	0.985811	0.987699
0.02	0.03	2748	0.990759	0.994128	0.997599
0.02	0.02	2834	0.980699	0.98543	0.988568
0.02	0.09	2458	0.999837	0.999995	1
0.02	0.11	2448	0.999877	0.999993	1
0.02	0.05	2612	0.998125	0.99981	1
0.02	0.16	2340	0.999915	0.999995	1
0.02	0.17	2297	0.999869	0.999993	1
0.02	0.18	2247	0.999911	0.999994	1
0.02	0.1	2430	0.999918	0.999995	1
0.02	0.06	2558	0.99957	0.999967	1
0.02	0.14	2400	1	1	1
0.02	0.12	2436	0.999959	1	1
0.02	0.07	2514	0.999682	0.999991	1
0.02	0.19	2232	0.999955	1	1
0.02	0.01	2930	0.978399	0.981108	0.983552
0.02	0	2998	0.976157	0.979845	0.982126
0.02	0.04	2669	0.995317	0.998759	1
0.02	0.15	2304	0.999957	0.999996	1
0.02	0.08	2468	0.999878	0.999992	1
0.02	0.13	2436	0.999959	0.999998	1
0.02	0.035	2709	0.994096	0.996961	0.999446
0.02	0.025	2789	0.985479	0.989451	0.992507
0.02	0.165	2310	0.999913	0.999999	1
0.02	0.095	2435	0.999877	0.999994	1
0.02	0.175	2263	0.999912	0.999999	1
0.02	0.045	2634	0.998216	0.999517	1
0.02	0.105	2433	0.999795	0.999991	1
0.02	0.195	2222	0.99991	0.999995	1
0.02	0.015	2880	0.98	0.98269	0.985521
0.02	0.005	2968	0.978034	0.980329	0.982447
0.02	0.145	2361	0.999915	0.999996	1
0.02	0.085	2436	0.999836	0.999996	1
0.02	0.185	2230	0.99991	0.999999	1
0.02	0.055	2575	0.999418	0.999941	1
0.02	0.115	2430	0.999918	0.999995	1
0.02	0.065	2524	0.999802	0.999982	1
0.02	0.135	2430	0.999918	0.999998	1
0.02	0.125	2421	0.999917	0.999997	1
0.02	0.075	2488	0.99992	0.999995	1
0.02	0.155	2285	0.999956	0.999998	1
0.025	0.03	2754	0.979564	0.985781	0.990453
0.025	0.14	2355	1	1	1
0.025	0.09	2394	0.999875	0.99999	1
0.025	0.1	2363	0.999873	0.999987	1
0.025	0.19	2219	0.999955	0.999998	1
0.025	0.13	2382	0.999874	0.999989	1
0.025	0.12	2364	0.999915	0.999993	1
0.025	0.06	2541	0.998505	0.999848	1
0.025	0.01	2951	0.972112	0.975484	0.978415
0.025	0.16	2320	0.999914	0.999998	1
0.025	0.07	2483	0.999476	0.999966	1
0.025	0.05	2601	0.996348	0.99902	1
0.025	0.04	2661	0.990042	0.994836	0.998347
0.025	0.15	2269	0.999912	0.999998	1
0.025	0.18	2239	1	1	1
0.025	0.11	2370	0.999831	0.999992	1
0.025	0	2998	0.970922	0.974822	0.977291
0.025	0.08	2427	0.999794	0.999985	1
0.025	0.17	2280	0.999868	0.999993	1
0.025	0.02	2847	0.974048	0.977727	0.980264
0.025	0.035	2709	0.985493	0.990734	0.995976
0.025	0.195	2201	0.999909	0.999998	1
0.025	0.095	2369	0.999831	0.999993	1
0.025	0.015	2902	0.973953	0.976142	0.978501
0.025	0.025	2799	0.976206	0.980819	0.985602
0.025	0.115	2368	0.999916	0.999991	1
0.025	0.085	2407	0.999875	0.999991	1
0.025	0.145	2331	0.999957	0.999996	1
0.025	0.055	2568	0.998715	0.999659	1
0.025	0.125	2359	0.999915	0.999999	1
0.025	0.105	2364	0.999873	0.999992	1
0.025	0.075	2457	0.999593	0.999976	1
0.025	0.165	2296	0.999913	0.999999	1
0.025	0.185	2217	0.999955	0.999998	1
0.025	0.045	2623	0.993253	0.997605	1
0.025	0.065	2512	0.999403	0.999955	1
0.025	0.135	2361	0.999873	0.999994	1
0.025	0.155	2238	0.999955	0.999995	1
0.025	0.005	2977	0.972692	0.975133	0.977227
0.025	0.175	2249	0.999822	0.999996	1
0.03	0.02	2875	0.967032	0.971071	0.973744
0.03	0	2998	0.964819	0.969731	0.972189
0.03	0.18	2223	0.999955	0.999997	1
0.03	0.09	2363	0.999662	0.999986	1
0.03	0.06	2520	0.99524	0.999236	1
0.03	0.12	2315	0.99987	0.999992	1
0.03	0.05	2583	0.991134	0.996056	0.998955
0.03	0.15	2214	0.99991	0.999995	1
0.03	0.14	2299	0.99987	0.999997	1
0.03	0.17	2254	0.999911	0.999996	1
0.03	0.13	2318	0.999914	0.999998	1
0.03	0.03	2763	0.970151	0.975675	0.979775
0.03	0.1	2317	0.999741	0.999984	1
0.03	0.08	2408	0.999419	0.999979	1
0.03	0.19	2205	0.999955	1	1
0.03	0.11	2327	0.999914	0.999993	1
0.03	0.04	2669	0.978572	0.986326	0.991197
0.03	0.01	2952	0.966667	0.970166	0.972968
0.03	0.16	2284	0.999912	0.999994	1
0.03	0.07	2465	0.998742	0.999876	1
0.03	0.025	2821	0.96796	0.972786	0.975651
0.03	0.005	2977	0.967083	0.969986	0.972189
0.03	0.175	2228	0.99991	0.999995	1
0.03	0.105	2321	0.999871	0.999988	1
0.03	0.135	2305	0.99987	0.999993	1
0.03	0.055	2552	0.994437	0.998365	1
0.03	0.195	2188	0.999909	0.999994	1
0.03	0.035	2718	0.975689	0.980675	0.987532
0.03	0.165	2259	0.999911	0.999992	1
0.03	0.185	2197	0.999909	0.999997	1
0.03	0.095	2340	0.999872	0.999994	1
0.03	0.075	2441	0.999427	0.999969	1
0.03	0.115	2315	0.999827	0.999985	1
0.03	0.125	2304	0.99987	0.999995	1
0.03	0.145	2275	0.999868	0.999994	1
0.03	0.045	2620	0.984852	0.992019	0.997711
0.03	0.155	2211	0.999864	0.999996	1
0.03	0.065	2497	0.998198	0.999682	1
0.03	0.085	2380	0.99958	0.999988	1
0.03	0.015	2921	0.9682	0.970397	0.973198
0.035	0.09	2349	0.999702	0.999985	1
0.035	0.14	2260	0.999823	0.999995	1
0.035	0.19	2188	0.999909	0.999991	1
0.035	0.18	2205	0.999909	0.999999	1
0.035	0	2998	0.959751	0.964688	0.967487
0.035	0.06	2518	0.990588	0.996903	1
0.035	0.03	2795	0.963011	0.967523	0.971811
0.035	0.12	2284	0.999737	0.99998	1
0.035	0.01	2958	0.961667	0.965007	0.967549
0.035	0.16	2263	0.999912	0.999997	1
0.035	0.1	2303	0.999739	0.999979	1
0.035	0.13	2280	0.999868	0.999992	1
0.035	0.04	2679	0.965924	0.975076	0.98201
0.035	0.07	2455	0.996619	0.999414	1
0.035	0.11	2294	0.999913	0.999995	1
0.035	0.08	2400	0.997542	0.999912	1
0.035	0.05	2592	0.981019	0.98822	0.993287
0.035	0.02	2891	0.960992	0.965202	0.96815
0.035	0.17	2233	1	1	1
0.035	0.15	2182	0.999908	0.999996	1
0.035	0.095	2320	0.999741	0.999982	1
0.035	0.055	2545	0.985581	0.993907	0.998861
0.035	0.075	2433	0.99848	0.999827	1
0.035	0.115	2295	0.999826	0.999997	1
0.035	0.145	2250	0.999822	0.999995	1
0.035	0.005	2974	0.961708	0.96489	0.967255
0.035	0.015	2931	0.96261	0.965121	0.967966
0.035	0.165	2238	0.999821	0.999988	1
0.035	0.045	2629	0.973762	0.981997	0.990189
0.035	0.175	2215	0.99991	0.999994	1
0.035	0.105	2292	0.999869	0.999992	1
0.035	0.025	2844	0.962166	0.965995	0.970218
0.035	0.065	2485	0.996259	0.998607	1
0.035	0.035	2729	0.965344	0.970725	0.975931
0.035	0.125	2271	0.999736	0.999994	1
0.035	0.085	2373	0.999199	0.999966	1
0.035	0.185	2188	0.999909	0.999998	1
0.035	0.155	2165	0.999908	0.999991	1
0.035	0.195	2178	0.999771	0.999991	1
0.035	0.135	2279	0.999868	0.999991	1
0.04	0.12	2258	0.999823	0.999996	1
0.04	0.03	2823	0.957497	0.960944	0.964899
0.04	0.15	2165	0.999723	0.999992	1
0.04	0.01	2958	0.956664	0.95996	0.962276
0.04	0.1	2298	0.999173	0.999951	1
0.04	0.05	2606	0.966582	0.976529	0.984615
0.04	0.08	2390	0.997281	0.99955	1
0.04	0.09	2338	0.999273	0.999946	1
0.04	0.07	2446	0.992601	0.997479	1
0.04	0.19	2182	0.999725	0.999996	1
0.04	0.18	2198	0.999818	0.999997	1
0.04	0.16	2243	0.999866	0.999992	1
0.04	0	2998	0.955049	0.95971	0.963052
0.04	0.04	2695	0.957893	0.964865	0.971916
0.04	0.11	2284	0.999737	0.999988	1
0.04	0.17	2222	0.99991	0.999998	1
0.04	0.06	2520	0.980721	0.990503	0.997144
0.04	0.02	2898	0.956466	0.959863	0.96271
0.04	0.13	2258	0.999911	0.999996	1
0.04	0.14	2239	0.999866	0.999998	1
0.04	0.125	2259	0.999867	0.999996	1
0.04	0.035	2755	0.958887	0.962604	0.966797
0.04	0.105	2278	0.999517	0.999989	1
0.04	0.055	2556	0.971401	0.984047	0.991471
0.04	0.165	2223	0.99982	0.999995	1
0.04	0.075	2419	0.994461	0.998983	1
0.04	0.145	2226	0.999686	0.999989	1
0.04	0.155	2159	0.999907	0.999994	1
0.04	0.085	2358	0.998643	0.999893	1
0.04	0.045	2642	0.962648	0.970116	0.976991
0.04	0.005	2974	0.956093	0.959896	0.962347
0.04	0.015	2932	0.957745	0.96003	0.962554
0.04	0.095	2309	0.998961	0.999964	1
0.04	0.115	2273	0.999824	0.999991	1
0.04	0.135	2252	0.999778	0.99999	1
0.04	0.185	2178	0.999908	0.999993	1
0.04	0.025	2853	0.956712	0.960376	0.963232
0.04	0.065	2477	0.9866	0.995102	1
0.04	0.195	2173	0.999862	0.999992	1
0.04	0.175	2198	0.999864	0.999994	1
0.045	0.17	2205	0.999909	0.999996	1
0.045	0.16	2232	0.999821	0.999985	1
0.045	0.01	2963	0.951615	0.954946	0.957317
0.045	0.14	2228	0.99991	0.99999	1
0.045	0.06	2527	0.966841	0.978839	0.991532
0.045	0	3000	0.950177	0.95473	0.958542
0.045	0.03	2838	0.951455	0.955405	0.958078
0.045	0.1	2286	0.999125	0.999947	1
0.045	0.07	2442	0.984566	0.992733	0.999017
0.045	0.12	2250	0.999867	0.999996	1
0.045	0.02	2908	0.951595	0.954814	0.957818
0.045	0.08	2381	0.992022	0.998463	1
0.045	0.09	2331	0.997813	0.999801	1
0.045	0.13	2251	0.999822	0.999988	1
0.045	0.18	2193	0.999909	0.999996	1
0.045	0.15	2151	0.999861	0.999995	1
0.045	0.04	2723	0.952376	0.957138	0.961812
0.045	0.05	2616	0.957153	0.964511	0.97592
0.045	0.19	2173	0.999862	0.999999	1
0.045	0.11	2268	0.999162	0.999976	1
0.045	0.175	2187	0.999817	0.999989	1
0.045	0.165	2204	0.999864	0.999995	1
0.045	0.035	2778	0.952921	0.956128	0.959652
0.045	0.135	2239	0.999732	0.99998	1
0.045	0.155	2136	0.999906	0.999996	1
0.045	0.145	2197	0.999864	0.999994	1
0.045	0.115	2263	0.999691	0.999987	1
0.045	0.045	2653	0.955299	0.960037	0.969094
0.045	0.085	2347	0.996038	0.999454	1
0.045	0.065	2478	0.978335	0.986818	0.998104
0.045	0.025	2858	0.951826	0.95509	0.957914
0.045	0.195	2169	0.999908	0.999991	1
0.045	0.055	2565	0.956896	0.970902	0.981488
0.045	0.075	2406	0.990069	0.996399	0.999875
0.045	0.005	2976	0.950912	0.954927	0.957598
0.045	0.185	2169	0.999723	0.999993	1
0.045	0.125	2245	0.999822	0.999984	1
0.045	0.105	2277	0.999517	0.999979	1
0.045	0.095	2299	0.998434	0.999872	1
0.045	0.015	2925	0.951966	0.955011	0.958427
0.05	0.07	2448	0.966953	0.982032	0.99134
0.05	0.09	2318	0.994393	0.999223	1
0.05	0.19	2160	0.999861	0.99999	1
0.05	0.11	2254	0.998935	0.999942	1
0.05	0.16	2205	0.999773	0.999989	1
0.05	0	2998	0.945745	0.949755	0.953848
0.05	0.12	2242	0.999599	0.999974	1
0.05	0.17	2197	0.999681	0.99999	1
0.05	0.03	2822	0.946677	0.950193	0.953019
0.05	0.14	2202	0.999818	0.999979	1
0.05	0.1	2268	0.99784	0.999789	1
0.05	0.08	2369	0.986243	0.994912	1
0.05	0.01	2954	0.946695	0.949921	0.95299
0.05	0.04	2714	0.946692	0.950753	0.955091
0.05	0.05	2627	0.949678	0.954435	0.962773
0.05	0.13	2237	0.999732	0.999989	1
0.05	0.02	2904	0.946803	0.949802	0.952656
0.05	0.06	2535	0.954286	0.964072	0.978937
0.05	0.18	2183	0.999863	0.999993	1
0.05	0.15	2144	0.99986	0.999987	1
0.05	0.075	2403	0.978735	0.989612	0.997794
0.05	0.005	2981	0.945937	0.949863	0.952678
0.05	0.115	2249	0.998622	0.999952	1
0.05	0.165	2201	0.999773	0.999987	1
0.05	0.085	2337	0.991785	0.997902	1
0.05	0.185	2180	0.999725	0.999986	1
0.05	0.195	2153	0.999768	0.999989	1
0.05	0.045	2671	0.948263	0.952085	0.957809
0.05	0.145	2196	0.999818	0.999994	1
0.05	0.125	2232	0.999821	0.999977	1
0.05	0.135	2227	0.999686	0.999985	1
0.05	0.035	2789	0.947833	0.950416	0.953247
0.05	0.065	2491	0.957811	0.972805	0.987637
0.05	0.175	2188	0.999863	0.999988	1
0.05	0.055	2579	0.949562	0.958065	0.971583
0.05	0.105	2264	0.997969	0.999894	1
0.05	0.155	2136	0.999906	0.999996	1
0.05	0.025	2867	0.946118	0.949912	0.952675
0.05	0.015	2929	0.947807	0.949933	0.953473
0.05	0.095	2290	0.994281	0.999412	1
0.055	0.07	2466	0.953001	0.966132	0.982117
0.055	0.02	2903	0.941861	0.944754	0.947992
0.055	0.13	2225	0.999685	0.999962	1
0.055	0.17	2183	0.999817	0.999985	1
0.055	0.1	2258	0.996236	0.999379	1
0.055	0.11	2253	0.996406	0.999796	1
0.055	0.12	2238	0.999777	0.99997	1
0.055	0.04	2724	0.941086	0.945112	0.948574
0.055	0.09	2306	0.989075	0.996707	1
0.055	0.08	2374	0.967779	0.986338	0.99781
0.055	0.06	2547	0.944307	0.952049	0.962832
0.055	0.14	2195	0.999818	0.999987	1
0.055	0.18	2177	0.999908	0.999989	1
0.055	0.05	2644	0.942213	0.946942	0.952613
0.055	0	2998	0.940976	0.944755	0.94928
0.055	0.01	2958	0.942095	0.944893	0.948112
0.055	0.03	2836	0.941554	0.945119	0.947688
0.055	0.19	2153	0.999721	0.999986	1
0.055	0.15	2131	0.999812	0.999985	1
0.055	0.16	2197	0.999772	0.999995	1
0.055	0.135	2211	0.999864	0.999994	1
0.055	0.125	2223	0.99982	0.999978	1
0.055	0.025	2858	0.941261	0.944874	0.948013
0.055	0.195	2147	0.999814	0.999994	1
0.055	0.155	2115	0.999811	0.999994	1
0.055	0.075	2421	0.960182	0.976777	0.996324
0.055	0.015	2923	0.942152	0.944927	0.948926
0.055	0.145	2178	0.999633	0.999983	1
0.055	0.085	2336	0.983607	0.992744	0.999444
0.055	0.095	2277	0.990031	0.998135	1
0.055	0.055	2583	0.941252	0.94858	0.958977
0.055	0.045	2675	0.942071	0.945741	0.95048
0.055	0.105	2248	0.997687	0.999693	1
0.055	0.175	2182	0.999817	0.999987	1
0.055	0.115	2238	0.997453	0.999872	1
0.055	0.035	2793	0.942941	0.945157	0.948203
0.055	0.165	2183	0.999817	0.999991	1
0.055	0.005	2972	0.94103	0.944886	0.947657
0.055	0.065	2503	0.948838	0.95764	0.96721
0.055	0.185	2158	0.999861	0.99999	1
0.06	0.01	2952	0.936808	0.939897	0.943141
0.06	0.09	2309	0.975058	0.989902	1
0.06	0.04	2733	0.934987	0.93984	0.943804
0.06	0.1	2249	0.988395	0.997592	1
0.06	0	2998	0.935307	0.939797	0.944011
0.06	0.16	2181	0.999771	0.999989	1
0.06	0.07	2475	0.939232	0.952032	0.965414
0.06	0.03	2842	0.936176	0.940085	0.942932
0.06	0.15	2132	0.999766	0.999981	1
0.06	0.05	2655	0.936255	0.940716	0.945819
0.06	0.02	2901	0.936277	0.939769	0.943031
0.06	0.18	2171	0.999816	0.999987	1
0.06	0.08	2385	0.953183	0.971645	0.989941
0.06	0.19	2156	0.999675	0.999986	1
0.06	0.13	2226	0.999596	0.999953	1
0.06	0.17	2182	0.999863	0.999983	1
0.06	0.06	2563	0.937578	0.942817	0.951155
0.06	0.12	2226	0.99762	0.999892	1
0.06	0.14	2184	0.999771	0.99998	1
0.06	0.11	2242	0.995363	0.999396	1
0.06	0.015	2931	0.936376	0.939957	0.944189
0.06	0.095	2272	0.982354	0.99501	1
0.06	0.165	2170	0.999908	0.999989	1
0.06	0.005	2976	0.935591	0.939857	0.942748
0.06	0.075	2429	0.944547	0.959692	0.972829
0.06	0.045	2689	0.937156	0.940274	0.944593
0.06	0.125	2214	0.999639	0.999967	1
0.06	0.115	2228	0.995782	0.999646	1
0.06	0.055	2602	0.93653	0.941455	0.949593
0.06	0.135	2205	0.999683	0.999972	1
0.06	0.145	2173	0.999494	0.999968	1
0.06	0.025	2867	0.93604	0.939839	0.943224
0.06	0.085	2341	0.962379	0.98187	0.99526
0.06	0.195	2128	0.999812	0.999986	1
0.06	0.185	2157	0.999815	0.999989	1
0.06	0.105	2235	0.995348	0.99895	1
0.06	0.065	2516	0.938404	0.945871	0.956923
0.06	0.035	2794	0.937663	0.940036	0.943031
0.06	0.175	2169	0.999862	0.999984	1
0.06	0.155	2125	0.999765	0.999985	1
0.065	0.02	2909	0.931299	0.934814	0.938207
0.065	0.16	2169	0.999723	0.999967	1
0.065	0.12	2223	0.995144	0.999589	1
0.065	0.11	2235	0.992306	0.998	1
0.065	0.15	2132	0.999766	0.999977	1
0.065	0.13	2210	0.99819	0.999907	1
0.065	0	3003	0.930909	0.934863	0.938867
0.065	0.07	2493	0.931929	0.94064	0.948375
0.065	0.1	2253	0.980476	0.993092	1
0.065	0.19	2137	0.999485	0.999978	1
0.065	0.06	2572	0.931848	0.936121	0.942812
0.065	0.14	2183	0.999817	0.999983	1
0.065	0.03	2845	0.930951	0.935129	0.938541
0.065	0.09	2326	0.956243	0.976497	0.994498
